Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
4187,OF-2021-159891,34915895,7/23/2021,7/29/2021,Standard Class,BF-11170,OFF-EN-10004483,125.36,8,0,58.9192
4188,ON-2021-140809,77849735,7/24/2021,7/26/2021,First Class,CK-12760,OFF-ST-10002214,56.45,5,0,14.677
4189,OF-2021-154067,32361874,7/24/2021,7/30/2021,Standard Class,SM-20950,OFF-PA-10002254,105.52,4,0,48.5392
4190,OF-2021-147431,17725874,7/25/2021,7/30/2021,Standard Class,AB-10105,OFF-ST-10003994,117.96,2,0,5.898
4191,OF-2021-158841,61186143,7/25/2021,7/27/2021,Second Class,SE-20110,TEC-MA-10001127,8749.95,5,0,2799.984
4192,OF-2021-158841,95346638,7/25/2021,7/27/2021,Second Class,SE-20110,OFF-BI-10002557,36.4,8,0,18.2
4193,OF-2021-158841,52591018,7/25/2021,7/27/2021,Second Class,SE-20110,FUR-FU-10001731,18.69,7,0,7.1022
4194,OF-2021-144645,84195382,7/25/2021,7/31/2021,Standard Class,NS-18640,FUR-FU-10003601,73.784,2,0.6,-77.4732
4195,OF-2021-118514,79200869,7/26/2021,8/2/2021,Standard Class,LC-17050,FUR-CH-10000015,866.4,4,0,225.264
4196,OF-2021-117912,42734813,7/27/2021,7/31/2021,Standard Class,TB-21520,FUR-FU-10002088,14.368,2,0.2,3.9512
4197,OF-2021-150077,70662301,7/27/2021,8/2/2021,Standard Class,MS-17365,TEC-PH-10002890,90.48,2,0,23.5248
4198,OF-2021-101189,24816921,7/27/2021,8/1/2021,Standard Class,JB-15400,OFF-ST-10004180,93.02,2,0,3.7208
4199,ON-2021-108504,80153652,7/28/2021,7/28/2021,Same Day,PP-18955,OFF-ST-10002344,80.98,1,0,1.6196
4200,ON-2021-108504,50503133,7/28/2021,7/28/2021,Same Day,PP-18955,OFF-PA-10001289,348.84,9,0,170.9316
4201,ON-2021-108504,91732839,7/28/2021,7/28/2021,Same Day,PP-18955,OFF-FA-10000053,9.45,5,0,0.189
4202,ON-2021-108504,31246260,7/28/2021,7/28/2021,Same Day,PP-18955,FUR-FU-10004091,18.84,3,0,7.1592
4203,ON-2021-108504,92907006,7/28/2021,7/28/2021,Same Day,PP-18955,FUR-BO-10004015,239.98,2,0,52.7956
4204,ON-2021-108504,80698030,7/28/2021,7/28/2021,Same Day,PP-18955,OFF-EN-10003001,167.96,2,0,78.9412
4205,ON-2021-108504,41774942,7/28/2021,7/28/2021,Same Day,PP-18955,TEC-PH-10000215,104.85,3,0,28.3095
4206,ON-2021-108504,3782416,7/28/2021,7/28/2021,Same Day,PP-18955,TEC-PH-10003645,484.83,3,0,126.0558
4207,ON-2021-108504,33026362,7/28/2021,7/28/2021,Same Day,PP-18955,OFF-PA-10000357,122.97,3,0,60.2553
4208,ON-2021-108504,80355359,7/28/2021,7/28/2021,Same Day,PP-18955,OFF-ST-10004804,154.44,3,0,1.5444
4209,ON-2021-108504,96018536,7/28/2021,7/28/2021,Same Day,PP-18955,OFF-PA-10003892,342.37,7,0,160.9139
4210,OF-2021-100993,29488875,7/28/2021,8/2/2021,Standard Class,AZ-10750,OFF-LA-10003223,14.73,3,0,7.2177
4211,OF-2021-100993,82651132,7/28/2021,8/2/2021,Standard Class,AZ-10750,OFF-ST-10004340,186.54,3,0,50.3658
4212,OF-2021-100993,18674055,7/28/2021,8/2/2021,Standard Class,AZ-10750,FUR-TA-10001095,557.728,4,0.2,6.9716
4213,OF-2021-100993,39066743,7/28/2021,8/2/2021,Standard Class,AZ-10750,TEC-PH-10001448,159.968,4,0.2,-31.9936
4214,OF-2021-125017,85380361,7/29/2021,8/3/2021,Standard Class,KB-16240,FUR-FU-10000723,132.224,4,0.2,-18.1808
4215,OF-2021-106894,93293004,7/30/2021,7/30/2021,Same Day,CA-12265,TEC-AC-10003063,100,4,0,21
4216,OF-2021-106894,56379414,7/30/2021,7/30/2021,Same Day,CA-12265,OFF-LA-10001045,7.83,3,0,3.6018
4217,OF-2021-161662,25863004,7/30/2021,8/1/2021,First Class,BE-11410,OFF-PA-10003465,30.352,2,0.2,10.6232
4218,OF-2021-135461,43586558,7/30/2021,8/2/2021,Second Class,EB-13975,TEC-PH-10004094,623.96,5,0.2,38.9975
4219,OF-2021-109344,8360439,7/31/2021,8/3/2021,Second Class,CH-12070,TEC-PH-10002624,1127.976,3,0.2,126.8973
4220,OF-2021-163048,57751287,7/31/2021,8/7/2021,Standard Class,MH-17440,FUR-CH-10001270,241.5,4,0.3,0
4221,ON-2021-112396,17932750,8/1/2021,8/5/2021,Standard Class,JR-16210,TEC-AC-10003628,89.97,3,0,39.5868
4222,ON-2021-112396,75688600,8/1/2021,8/5/2021,Standard Class,JR-16210,TEC-AC-10004761,31.86,2,0,11.151
4223,OF-2021-164938,58803492,8/3/2021,8/5/2021,First Class,PB-19210,TEC-PH-10004897,69.93,7,0,0.6993
4224,OF-2021-110492,71860564,8/4/2021,8/6/2021,First Class,JS-15880,OFF-ST-10003716,1350.12,6,0,175.5156
4225,OF-2021-110492,65855567,8/4/2021,8/6/2021,First Class,JS-15880,OFF-BI-10003274,15.92,4,0,7.4824
4226,OF-2021-112942,90788808,8/5/2021,8/10/2021,Standard Class,RD-19810,OFF-PA-10004092,146.82,3,0,73.41
4227,OF-2021-134334,22408815,8/6/2021,8/7/2021,First Class,DK-13090,OFF-PA-10000791,4.77,1,0,2.1465
4228,OF-2021-134334,61836477,8/6/2021,8/7/2021,First Class,DK-13090,OFF-AR-10001770,7.98,3,0,2.0748
4229,OF-2021-134334,70464396,8/6/2021,8/7/2021,First Class,DK-13090,FUR-TA-10002356,550.431,3,0.3,-47.1798
4230,OF-2021-134334,71683277,8/6/2021,8/7/2021,First Class,DK-13090,FUR-FU-10003274,10.56,6,0,4.6464
4231,OF-2021-146150,61091580,8/6/2021,8/11/2021,Standard Class,FM-14380,OFF-AR-10002240,264.18,7,0,68.6868
4232,ON-2021-162859,15727785,8/7/2021,8/14/2021,Standard Class,PG-18820,OFF-BI-10004519,398.352,3,0.2,124.485
4233,ON-2021-162859,74064689,8/7/2021,8/14/2021,Standard Class,PG-18820,OFF-FA-10000304,8.72,4,0,3.5752
4234,OF-2021-168956,60245817,8/8/2021,8/12/2021,Standard Class,EA-14035,OFF-AP-10004233,92.064,6,0.8,-225.5568
4235,OF-2021-168956,96965801,8/8/2021,8/12/2021,Standard Class,EA-14035,OFF-FA-10000304,6.976,4,0.2,1.8312
4236,OF-2021-168956,14679247,8/8/2021,8/12/2021,Standard Class,EA-14035,FUR-CH-10004754,62.958,3,0.3,-2.6982
4237,OF-2021-168956,11086868,8/8/2021,8/12/2021,Standard Class,EA-14035,OFF-PA-10000809,5.184,1,0.2,1.8144
4238,OF-2021-134138,85970690,8/8/2021,8/12/2021,Standard Class,JD-15790,FUR-CH-10001545,227.96,2,0,36.4736
4239,OF-2021-108105,79284377,8/8/2021,8/15/2021,Standard Class,GW-14605,FUR-FU-10003773,318.08,4,0,34.9888
4240,OF-2021-108105,8646310,8/8/2021,8/15/2021,Standard Class,GW-14605,OFF-BI-10002412,5.8,1,0,2.61
4241,OF-2021-105781,49955397,8/8/2021,8/12/2021,Standard Class,JF-15565,FUR-CH-10001802,326.646,3,0.1,39.9234
4242,OF-2021-105781,34085178,8/8/2021,8/12/2021,Standard Class,JF-15565,TEC-AC-10003628,89.97,3,0,39.5868
4243,OF-2021-123274,41306607,8/11/2021,8/16/2021,Standard Class,GT-14710,FUR-FU-10004090,44.46,2,0,14.6718
4244,OF-2021-123274,14061244,8/11/2021,8/16/2021,Standard Class,GT-14710,OFF-ST-10000736,242.94,3,0,9.7176
4245,OF-2021-101630,38603157,8/11/2021,8/15/2021,Second Class,CK-12760,OFF-LA-10004425,8.67,3,0,4.0749
4246,OF-2021-101630,2788001,8/11/2021,8/15/2021,Second Class,CK-12760,OFF-SU-10001664,25.71,3,0,6.6846
4247,OF-2021-106460,99370451,8/11/2021,8/14/2021,Second Class,GT-14710,OFF-PA-10001736,70.88,2,0,33.3136
4248,OF-2021-166485,31654772,8/12/2021,8/19/2021,Standard Class,AH-10210,OFF-PA-10004996,16.496,2,0.2,5.5674
4249,OF-2021-139010,57010380,8/13/2021,8/18/2021,Second Class,MC-17635,TEC-AC-10004227,12.99,1,0,0.7794
4250,OF-2021-139010,43682994,8/13/2021,8/18/2021,Second Class,MC-17635,OFF-BI-10000174,18.56,4,0.2,6.496
4251,OF-2021-139010,78160824,8/13/2021,8/18/2021,Second Class,MC-17635,OFF-ST-10001809,449.15,5,0,8.983
4252,OF-2021-139010,25584351,8/13/2021,8/18/2021,Second Class,MC-17635,OFF-BI-10002309,31.248,7,0.2,10.9368
4253,ON-2021-168410,99728952,8/13/2021,8/18/2021,Standard Class,BV-11245,FUR-FU-10000629,68.95,5,0,28.959
4254,ON-2021-168410,78981451,8/13/2021,8/18/2021,Standard Class,BV-11245,OFF-ST-10000036,296.37,3,0,80.0199
4255,ON-2021-168410,36640248,8/13/2021,8/18/2021,Standard Class,BV-11245,TEC-PH-10002583,39.98,2,0,1.999
4256,ON-2021-139262,96139242,8/13/2021,8/17/2021,Standard Class,LC-16960,OFF-BI-10003727,3.762,3,0.7,-2.7588
4257,ON-2021-139262,944164,8/13/2021,8/17/2021,Standard Class,LC-16960,OFF-BI-10002026,34.86,2,0.7,-26.726
4258,ON-2021-139262,84484945,8/13/2021,8/17/2021,Standard Class,LC-16960,OFF-ST-10001496,432.456,3,0.2,32.4342
4259,OF-2021-121447,57993033,8/13/2021,8/14/2021,First Class,EA-14035,FUR-FU-10001861,135.8,7,0,66.542
4260,OF-2021-119025,79582688,8/14/2021,8/20/2021,Standard Class,PV-18985,OFF-AP-10001205,490.32,9,0,137.2896
4261,ON-2021-143280,87757305,8/14/2021,8/18/2021,Standard Class,TZ-21580,TEC-PH-10002398,445.96,5,0.2,55.745
4262,ON-2021-143280,96139162,8/14/2021,8/18/2021,Standard Class,TZ-21580,TEC-AC-10003399,36.24,1,0,15.2208
4263,ON-2021-143280,98314444,8/14/2021,8/18/2021,Standard Class,TZ-21580,OFF-FA-10000992,10.65,3,0,5.0055
4264,OF-2021-144400,48507494,8/15/2021,8/19/2021,Standard Class,AC-10420,OFF-EN-10004386,57.576,3,0.2,21.591
4265,OF-2021-165015,20556949,8/17/2021,8/19/2021,Second Class,BD-11725,OFF-EN-10003134,46.72,5,0.2,17.52
4266,OF-2021-102456,62436124,8/19/2021,8/22/2021,First Class,DL-12865,OFF-AP-10004336,170.88,3,0,49.5552
4267,OF-2021-101448,85125659,8/19/2021,8/22/2021,Second Class,EB-13930,OFF-BI-10004738,56.82,3,0,28.41
4268,OF-2021-128706,59269742,8/19/2021,8/23/2021,Standard Class,DW-13540,FUR-FU-10004053,16.192,2,0.6,-6.8816
4269,OF-2021-101623,68940842,8/20/2021,8/27/2021,Standard Class,RR-19525,OFF-FA-10003495,36.48,6,0,18.24
4270,OF-2021-111283,80432211,8/21/2021,8/25/2021,Standard Class,LC-16870,OFF-AR-10001615,111.104,7,0.2,8.3328
4271,ON-2021-143819,45620795,8/22/2021,8/26/2021,Standard Class,KD-16270,FUR-TA-10001095,836.592,8,0.4,-264.9208
4272,ON-2021-143819,27902636,8/22/2021,8/26/2021,Standard Class,KD-16270,OFF-PA-10003127,26.38,1,0,12.1348
4273,ON-2021-143819,86112450,8/22/2021,8/26/2021,Standard Class,KD-16270,OFF-ST-10003208,362.92,2,0,105.2468
4274,ON-2021-143819,17749348,8/22/2021,8/26/2021,Standard Class,KD-16270,TEC-MA-10003979,4899.93,7,0,2400.9657
4275,ON-2021-151862,31128267,8/22/2021,8/29/2021,Standard Class,ON-18715,TEC-PH-10003535,159.984,2,0.2,13.9986
4276,OF-2021-112123,66409874,8/24/2021,8/29/2021,Standard Class,BH-11710,OFF-BI-10001071,447.86,7,0,219.4514
4277,OF-2021-112123,88574537,8/24/2021,8/29/2021,Standard Class,BH-11710,TEC-PH-10001557,479.95,5,0,129.5865
4278,OF-2021-112123,85146279,8/24/2021,8/29/2021,Standard Class,BH-11710,OFF-PA-10001977,166.44,3,0,79.8912
4279,OF-2021-116799,32249450,8/24/2021,8/27/2021,First Class,JG-15310,OFF-PA-10001892,42.784,7,0.2,15.5092
4280,OF-2021-116799,21484016,8/24/2021,8/27/2021,First Class,JG-15310,FUR-CH-10004983,563.43,5,0.3,-56.343
4281,OF-2021-167759,42196512,8/24/2021,8/29/2021,Second Class,CC-12670,TEC-PH-10003171,134.85,3,0,37.758
4282,OF-2021-145730,92132052,8/24/2021,8/29/2021,Standard Class,CC-12220,FUR-TA-10004915,637.896,3,0.3,-127.5792
4283,OF-2021-145730,41125342,8/24/2021,8/29/2021,Standard Class,CC-12220,TEC-MA-10001016,287.91,3,0.4,33.5895
4284,OF-2021-145730,63944609,8/24/2021,8/29/2021,Standard Class,CC-12220,OFF-EN-10000483,36.6,3,0.2,11.895
4285,OF-2021-120005,91246582,8/24/2021,8/24/2021,Same Day,TS-21160,OFF-SU-10004782,25.35,3,0,7.605
4286,OF-2021-120005,84559149,8/24/2021,8/24/2021,Same Day,TS-21160,FUR-FU-10000672,35.28,3,0,11.9952
4287,OF-2021-103982,16996832,8/24/2021,8/29/2021,Standard Class,AA-10315,OFF-SU-10000151,3930.072,3,0.2,-786.0144
4288,OF-2021-103982,59713470,8/24/2021,8/29/2021,Standard Class,AA-10315,OFF-FA-10001332,2.304,1,0.2,0.7776
4289,OF-2021-103982,73155948,8/24/2021,8/29/2021,Standard Class,AA-10315,TEC-PH-10000895,431.976,3,0.2,32.3982
4290,OF-2021-103982,2340754,8/24/2021,8/29/2021,Standard Class,AA-10315,TEC-AC-10002857,41.72,7,0.2,5.7365
4291,OF-2021-154053,61119273,8/25/2021,8/31/2021,Standard Class,MG-17890,OFF-AR-10003727,16.99,1,0,4.9271
4292,OF-2021-122518,95399241,8/25/2021,8/29/2021,Second Class,RF-19345,OFF-LA-10001641,10.08,4,0.2,3.528
4293,OF-2021-164637,54225934,8/25/2021,8/29/2021,Standard Class,RD-19480,OFF-BI-10003876,128.4,3,0,64.2
4294,OF-2021-158358,28590747,8/25/2021,8/29/2021,Standard Class,EM-13810,TEC-AC-10002567,159.98,2,0,57.5928
4295,OF-2021-165218,34050380,8/26/2021,9/1/2021,Standard Class,RW-19630,OFF-EN-10000056,149.352,3,0.2,50.4063
4296,OF-2021-165218,74292533,8/26/2021,9/1/2021,Standard Class,RW-19630,OFF-ST-10001558,12.992,1,0.2,-0.812
4297,ON-2021-155173,88928754,8/27/2021,8/31/2021,Standard Class,JB-16045,TEC-PH-10004586,431.94,2,0.4,-71.99
4298,ON-2021-155173,46813452,8/27/2021,8/31/2021,Standard Class,JB-16045,OFF-BI-10002982,2.043,1,0.7,-1.4982
4299,ON-2021-155173,26217383,8/27/2021,8/31/2021,Standard Class,JB-16045,TEC-PH-10002538,68.238,3,0.4,-12.5103
4300,OF-2021-110898,56359697,8/27/2021,9/2/2021,Standard Class,LC-16870,OFF-AP-10001626,2.334,3,0.8,-6.3018
4301,OF-2021-110898,22568216,8/27/2021,9/2/2021,Standard Class,LC-16870,OFF-BI-10004656,1.728,4,0.8,-2.7648
4302,OF-2021-110898,24516662,8/27/2021,9/2/2021,Standard Class,LC-16870,FUR-FU-10003773,159.04,5,0.6,-194.824
4303,OF-2021-110898,58151967,8/27/2021,9/2/2021,Standard Class,LC-16870,FUR-TA-10000849,145.98,2,0.5,-99.2664
4304,ON-2021-137547,14857739,8/28/2021,9/2/2021,Standard Class,EB-13705,TEC-PH-10002365,21.072,3,0.2,1.5804
4305,OF-2021-169103,89149437,8/29/2021,9/3/2021,Standard Class,ZC-21910,TEC-PH-10001530,1363.96,5,0.2,85.2475
4306,OF-2021-169103,74855306,8/29/2021,9/3/2021,Standard Class,ZC-21910,FUR-FU-10004006,102.36,3,0.2,-3.8385
4307,OF-2021-106306,99236675,8/29/2021,8/29/2021,Same Day,PG-18820,OFF-BI-10003676,9.702,3,0.7,-7.1148
4308,OF-2021-111976,57559206,8/29/2021,9/2/2021,Standard Class,BD-11620,TEC-PH-10002890,108.576,4,0.4,-25.3344
4309,OF-2021-111976,4476148,8/29/2021,9/2/2021,Standard Class,BD-11620,OFF-FA-10004968,5.984,2,0.2,-1.3464
4310,OF-2021-137337,4355079,8/29/2021,9/2/2021,Standard Class,GB-14575,FUR-FU-10003347,113.6,8,0,44.304
4311,OF-2021-137337,13894594,8/29/2021,9/2/2021,Standard Class,GB-14575,OFF-PA-10001934,12.96,2,0,6.3504
4312,OF-2021-137337,22179468,8/29/2021,9/2/2021,Standard Class,GB-14575,OFF-BI-10000632,69.456,2,0.2,22.5732
4313,OF-2021-130400,79129208,8/29/2021,9/2/2021,Standard Class,SJ-20125,OFF-BI-10001757,8.856,9,0.8,-14.1696
4314,OF-2021-130400,88428860,8/29/2021,9/2/2021,Standard Class,SJ-20125,TEC-AC-10004633,27.96,5,0.2,8.388
4315,OF-2021-130400,84084592,8/29/2021,9/2/2021,Standard Class,SJ-20125,OFF-EN-10001453,146.352,3,0.2,49.3938
4316,ON-2021-140172,64691807,8/29/2021,9/3/2021,Standard Class,SP-20650,OFF-AP-10004233,207.144,3,0.1,48.3336
4317,ON-2021-140172,55652297,8/29/2021,9/3/2021,Standard Class,SP-20650,OFF-AR-10002766,13.9,5,0,3.753
4318,OF-2021-120803,78138528,8/30/2021,9/3/2021,Standard Class,RB-19465,TEC-AC-10004469,199.75,5,0,87.89
4319,OF-2021-153269,58296637,8/30/2021,9/2/2021,First Class,PS-18760,OFF-ST-10004634,11.21,1,0,3.363
4320,OF-2021-153269,3513536,8/30/2021,9/2/2021,First Class,PS-18760,FUR-CH-10002647,354.9,5,0,88.725
4321,OF-2021-153269,32020820,8/30/2021,9/2/2021,First Class,PS-18760,OFF-PA-10001801,17.94,3,0,8.7906
4322,OF-2021-153269,93781116,8/30/2021,9/2/2021,First Class,PS-18760,OFF-BI-10004632,51.8,4,0,23.31
4323,ON-2021-112977,44726599,8/31/2021,9/6/2021,Standard Class,CJ-12010,FUR-BO-10003272,176.784,1,0.2,-22.098
4324,ON-2021-122182,12752235,8/31/2021,9/4/2021,Standard Class,BD-11770,TEC-AC-10002800,39.992,1,0.2,7.4985
4325,OF-2021-159016,23089277,8/31/2021,9/1/2021,First Class,KF-16285,OFF-PA-10004405,14.9,5,0,7.152
4326,OF-2021-159016,27351382,8/31/2021,9/1/2021,First Class,KF-16285,TEC-PH-10002885,4158.912,8,0.2,363.9048
4327,OF-2021-169663,91573622,8/31/2021,9/3/2021,First Class,RH-19510,TEC-AC-10003038,26.85,3,0,5.1015
4328,OF-2021-169663,41144556,8/31/2021,9/3/2021,First Class,RH-19510,TEC-MA-10000984,3357.6,3,0.2,377.73
4329,OF-2021-108959,12865966,8/31/2021,9/4/2021,Second Class,MH-17785,OFF-ST-10001272,104.696,1,0.2,6.5435
4330,OF-2021-118255,82819397,9/1/2021,9/3/2021,First Class,ON-18715,TEC-AC-10000171,45.98,2,0,19.7714
4331,OF-2021-118255,93662378,9/1/2021,9/3/2021,First Class,ON-18715,OFF-BI-10003291,17.46,2,0,8.2062
4332,ON-2021-128902,80953706,9/1/2021,9/5/2021,Standard Class,MB-18085,FUR-TA-10001095,244.006,2,0.3,-31.3722
4333,OF-2021-146171,78144951,9/1/2021,9/5/2021,Standard Class,JP-16135,FUR-FU-10004270,76.92,4,0,31.5372
4334,OF-2021-146171,39524995,9/1/2021,9/5/2021,Standard Class,JP-16135,OFF-ST-10001526,481.32,4,0,125.1432
4335,OF-2021-122511,70635791,9/1/2021,9/1/2021,Same Day,BT-11485,FUR-FU-10001037,30.336,4,0.2,9.48
4336,OF-2021-115504,16797525,9/2/2021,9/7/2021,Standard Class,MC-18130,OFF-PA-10003953,12.96,2,0,6.2208
4337,OF-2021-119683,64975758,9/2/2021,9/6/2021,Second Class,CK-12595,OFF-EN-10001099,29.34,3,0,13.4964
4338,OF-2021-127138,30640094,9/2/2021,9/5/2021,Second Class,DK-13225,OFF-ST-10002756,676.55,5,0,6.7655
4339,OF-2021-127138,27799374,9/2/2021,9/5/2021,Second Class,DK-13225,OFF-AP-10003842,154.9,5,0,40.274
4340,OF-2021-127138,84281888,9/2/2021,9/5/2021,Second Class,DK-13225,OFF-EN-10004459,30.56,4,0,14.9744
4341,OF-2021-127138,4723782,9/2/2021,9/5/2021,Second Class,DK-13225,FUR-CH-10003746,770.352,3,0.2,77.0352
4342,ON-2021-119270,22895285,9/2/2021,9/6/2021,Standard Class,SW-20245,OFF-PA-10004022,19.98,2,0,8.991
4343,OF-2021-158834,73301689,9/3/2021,9/6/2021,First Class,TW-21025,OFF-AP-10000326,157.92,5,0.2,17.766
4344,OF-2021-158834,78743131,9/3/2021,9/6/2021,First Class,TW-21025,TEC-PH-10001254,203.184,2,0.2,15.2388
4345,OF-2021-159373,87960259,9/3/2021,9/8/2021,Standard Class,LT-17110,OFF-PA-10000659,70.08,5,0.2,24.528
4346,OF-2021-159373,61714987,9/3/2021,9/8/2021,Standard Class,LT-17110,OFF-BI-10004141,1.272,2,0.8,-2.1624
4347,OF-2021-159373,62065763,9/3/2021,9/8/2021,Standard Class,LT-17110,FUR-TA-10004619,557.585,5,0.3,0
4348,ON-2021-108637,5768476,9/3/2021,9/8/2021,Standard Class,AB-10060,FUR-FU-10004864,127.88,2,0,40.9216
4349,ON-2021-108637,48053886,9/3/2021,9/8/2021,Standard Class,AB-10060,OFF-AP-10004540,160.32,2,0,44.8896
4350,ON-2021-108637,4857713,9/3/2021,9/8/2021,Standard Class,AB-10060,OFF-BI-10004965,46,4,0,20.7
4351,OF-2021-136301,41111779,9/3/2021,9/5/2021,Second Class,EH-13765,FUR-FU-10004712,28.28,2,0,7.3528
4352,OF-2021-136301,69515775,9/3/2021,9/5/2021,Second Class,EH-13765,OFF-SU-10000151,4912.59,3,0,196.5036
4353,ON-2021-114013,44142150,9/3/2021,9/5/2021,Second Class,SC-20770,FUR-CH-10004287,386.68,2,0.3,-5.524
4354,ON-2021-114013,64684635,9/3/2021,9/5/2021,Second Class,SC-20770,TEC-AC-10000474,379.96,5,0.2,47.495
4355,ON-2021-114013,63253828,9/3/2021,9/5/2021,Second Class,SC-20770,TEC-PH-10001494,539.91,3,0.4,-116.9805
4356,ON-2021-114013,52973513,9/3/2021,9/5/2021,Second Class,SC-20770,OFF-PA-10004996,41.24,5,0.2,13.9185
4357,ON-2021-114013,13800868,9/3/2021,9/5/2021,Second Class,SC-20770,OFF-BI-10004318,51.897,1,0.7,-41.5176
4358,ON-2021-114013,95223148,9/3/2021,9/5/2021,Second Class,SC-20770,OFF-ST-10002574,552.56,5,0.2,-138.14
4359,ON-2021-114013,36017602,9/3/2021,9/5/2021,Second Class,SC-20770,OFF-BI-10002353,23.16,5,0.7,-15.44
4360,ON-2021-114013,20634680,9/3/2021,9/5/2021,Second Class,SC-20770,OFF-ST-10003641,126.08,2,0.2,-28.368
4361,ON-2021-114013,32575991,9/3/2021,9/5/2021,Second Class,SC-20770,TEC-MA-10001148,449.1,3,0.7,-643.71
4362,OF-2021-119123,49691996,9/3/2021,9/8/2021,Standard Class,DB-13360,OFF-BI-10001036,51.184,7,0.2,19.194
4363,ON-2021-154361,74629748,9/4/2021,9/9/2021,Standard Class,HZ-14950,FUR-FU-10004020,21.88,5,0.2,6.2905
4364,OF-2021-162082,82644747,9/4/2021,9/7/2021,First Class,JS-15880,FUR-BO-10004409,241.332,5,0.32,-14.196
4365,OF-2021-162082,27774925,9/4/2021,9/7/2021,First Class,JS-15880,OFF-PA-10001934,5.184,1,0.2,1.8792
4366,OF-2021-162082,43479269,9/4/2021,9/7/2021,First Class,JS-15880,OFF-AR-10001044,145.544,7,0.2,16.3737
4367,OF-2021-124793,24844289,9/4/2021,9/6/2021,First Class,MM-18280,FUR-CH-10002880,196.784,2,0.2,-22.1382
4368,OF-2021-133802,59457336,9/4/2021,9/10/2021,Standard Class,SP-20650,OFF-BI-10003291,41.904,6,0.2,14.1426
4369,OF-2021-102134,14715197,9/4/2021,9/9/2021,Standard Class,SP-20545,FUR-FU-10003724,16.74,2,0,4.3524
4370,ON-2021-113509,52248370,9/5/2021,9/9/2021,Standard Class,PL-18925,TEC-AC-10004855,83.976,3,0.2,-13.6461
4371,OF-2021-138968,67492056,9/5/2021,9/6/2021,First Class,FC-14335,OFF-BI-10003529,4.544,2,0.2,1.6472
4372,OF-2021-138968,25025294,9/5/2021,9/6/2021,First Class,FC-14335,FUR-CH-10000309,1352.032,4,0.2,84.502
4373,OF-2021-140571,15689977,9/5/2021,9/9/2021,Standard Class,SJ-20125,OFF-PA-10001954,319.76,14,0,147.0896
4374,OF-2021-140571,86074194,9/5/2021,9/9/2021,Standard Class,SJ-20125,OFF-PA-10001954,45.68,2,0,21.0128
4375,OF-2021-149272,24431706,9/5/2021,9/9/2021,Standard Class,MY-18295,FUR-CH-10000863,528.43,5,0.3,-143.431
4376,OF-2021-149272,15129840,9/5/2021,9/9/2021,Standard Class,MY-18295,OFF-BI-10004233,22.386,7,0.8,-35.8176
4377,OF-2021-128111,90107543,9/7/2021,9/13/2021,Standard Class,CS-12355,OFF-AR-10000588,39.68,2,0,10.3168
4378,OF-2021-115476,44602491,9/7/2021,9/7/2021,Same Day,VM-21835,TEC-PH-10000673,129.98,2,0,62.3904
4379,OF-2021-115476,98747521,9/7/2021,9/7/2021,Same Day,VM-21835,OFF-BI-10000962,32.54,2,0,15.9446
4380,OF-2021-131737,10647252,9/7/2021,9/7/2021,Same Day,GZ-14470,OFF-EN-10003055,199.9,5,0,89.955
4381,OF-2021-131737,27304907,9/7/2021,9/7/2021,Same Day,GZ-14470,OFF-AP-10002945,901.95,3,0,297.6435
4382,OF-2021-131737,60193389,9/7/2021,9/7/2021,Same Day,GZ-14470,FUR-FU-10004306,971.5,5,0,252.59
4383,OF-2021-134544,42085170,9/7/2021,9/9/2021,Second Class,AC-10660,TEC-PH-10003800,84.784,2,0.2,-20.1362
4384,ON-2021-120929,64248517,9/8/2021,9/11/2021,Second Class,RO-19780,FUR-TA-10001857,189.882,3,0.4,-94.941
4385,OF-2021-113292,37897723,9/8/2021,9/10/2021,Second Class,DB-13060,OFF-AP-10003590,871.8,3,0.2,87.18
4386,OF-2021-106383,18103804,9/9/2021,9/11/2021,Second Class,BT-11440,FUR-BO-10002202,72.294,1,0.7,-98.8018
4387,OF-2021-136371,38391798,9/9/2021,9/11/2021,Second Class,SV-20935,FUR-FU-10000409,14.98,1,0,6.8908
4388,OF-2021-136371,93744640,9/9/2021,9/11/2021,Second Class,SV-20935,FUR-FU-10000221,20.32,4,0,6.9088
4389,OF-2021-118178,29819458,9/9/2021,9/14/2021,Standard Class,CC-12610,OFF-BI-10001153,31.086,3,0.7,-20.724
4390,ON-2021-156986,22450644,9/10/2021,9/14/2021,Standard Class,ZC-21910,TEC-PH-10003800,84.784,2,0.2,-20.1362
4391,ON-2021-156986,46021712,9/10/2021,9/14/2021,Standard Class,ZC-21910,OFF-PA-10002005,20.736,4,0.2,7.2576
4392,ON-2021-156986,48942783,9/10/2021,9/14/2021,Standard Class,ZC-21910,OFF-BI-10002498,16.821,3,0.7,-12.8961
4393,ON-2021-156986,77552895,9/10/2021,9/14/2021,Standard Class,ZC-21910,OFF-PA-10004101,10.368,2,0.2,3.6288
4394,OF-2021-150889,14324743,9/10/2021,9/12/2021,Second Class,PB-19105,TEC-PH-10000004,11.992,1,0.2,0.8994
4395,OF-2021-127670,48987995,9/10/2021,9/14/2021,Standard Class,RD-19660,FUR-TA-10001095,697.16,4,0,146.4036
